index,num_words,num_different_forms,num_different_forms_incidence,num_words_with_punct,num_paragraphs,num_paragraphs_incidence,num_sentences,num_sentences_incidence,sentences_per_paragraph_mean,sentences_per_paragraph_std,sentences_length_mean,sentences_length_std,sentences_length_no_stopwords_mean,sentences_length_no_stopwords_std,num_syllables_words_mean,num_syllables_words_std,words_length_mean,words_length_std,words_length_no_stopwords_mean,words_length_no_stopwords_std,lemmas_length_mean,lemmas_length_std,lexical_density,noun_density,verb_density,adj_density,adv_density,simple_ttr,content_ttr,nttr,vttr,adj_ttr,adv_ttr,lemma_ttr,lemma_content_ttr,lemma_nttr,lemma_vttr,lemma_adj_ttr,lemma_adv_ttr,honore,maas,mtld,flesch,min_wf_per_sentence,num_rare_nouns,num_rare_nouns_incidence,num_rare_adj,num_rare_adj_incidence,num_rare_verbs,num_rare_verbs_incidence,num_rare_advb,num_rare_advb_incidence,num_rare_words,num_rare_words_incidence,num_dif_rare_words,num_dif_rare_words_incidence,mean_rare,mean_distinct_rare,num_lexic_words,num_lexic_words_incidence,num_noun,num_noun_incidence,num_proper_noun,num_proper_noun_incidence,ratio_proper_nouns_per_nouns,num_adj,num_adj_incidence,num_adv,num_adv_incidence,num_verb,num_verb_incidence,num_past,num_past_incidence,num_pres,num_pres_incidence,num_indic,num_indic_incidence,num_impera,num_impera_incidence,num_past_irregular,num_past_irregular_incidence,num_past_irregular_mean,num_personal_pronouns,num_personal_pronouns_incidence,num_first_pers_pron,num_first_pers_pron_incidence,num_first_pers_sing_pron,num_first_pers_sing_pron_incidence,num_third_pers_pron,num_third_pers_pron_incidence,left_embeddedness,num_decendents_noun_phrase,num_modifiers_noun_phrase,mean_depth_per_sentence,num_subord,num_subord_incidence,num_punct_marks_per_sentence,num_total_prop,mean_propositions_per_sentence,mean_vp_per_sentence,mean_np_per_sentence,noun_phrase_density_incidence,verb_phrase_density_incidence,num_neg,negation_incidence,num_ger,gerund_incidence,num_inf,infinitive_incidence,polysemic_index,hypernymy_verbs_index,hypernymy_nouns_index,hypernymy_index,noun_overlap_adjacent,noun_overlap_all,argument_overlap_adjacent,argument_overlap_all,stem_overlap_adjacent,stem_overlap_all,content_overlap_adjacent_mean,content_overlap_adjacent_std,content_overlap_all_mean,content_overlap_all_std,all_connectives,all_connectives_incidence,causal_connectives,causal_connectives_incidence,temporal_connectives,temporal_connectives_incidence,conditional_connectives,conditional_connectives_incidence,logical_connectives,logical_connectives_incidence,adversative_connectives,adversative_connectives_incidence
12874,194.0,114,587.6289,221.0,1,5.1546,3.0,15.4639,3.0,0.0,64.6667,42.2401,23.0,14.2361,1.8402,0.9417,4.3005,2.5919,6.5217,2.4941,4.2902,2.4556,0.4433,0.1701,0.1443,0.0825,0.0464,0.5876,0.8172,0.8788,0.7857,0.9375,0.6667,0.6546,0.7828,0.8485,0.6786,0.9375,0.6667,965.9607,0.0546,70.7919,30.4676,2.4967,7.0,36.0825,4.0,20.6186,2.0,10.3093,0.0,0.0,13.0,67.0103,13.0,67.0103,15.1163,18.0556,86.0,443.299,33.0,170.1031,8.0,41.2371,0.1951,16.0,82.4742,9.0,46.3918,28.0,144.3299,1.0,5.1546,19.0,97.9381,21.0,108.2474,0.0,0.0,0.0,0.0,0.0,7.0,36.0825,4.0,20.6186,3.0,15.4639,3.0,15.4639,5.0,1.9423,1.3846,8.3333,19.0,97.9381,9.0,38.0,12.6667,9.3333,17.3333,268.0412,144.3299,2.0,10.3093,2.0,10.3093,5.0,25.7732,5.2143,1.6667,7.5,6.3333,1.0,0.6667,1.0,0.6667,1.0,0.6667,0.0432,0.0016,0.0389,0.0062,24.0,123.7113,3.0,15.4639,5.0,25.7732,0.0,0.0,16.0,82.4742,0.0,0.0
12875,229.0,130,567.6856,261.0,1,4.3668,12.0,52.4017,12.0,0.0,19.0833,13.6959,8.3333,6.3026,1.917,1.0478,4.5921,2.6926,6.58,2.4624,4.5614,2.5115,0.4891,0.1878,0.1572,0.083,0.0611,0.5677,0.7474,0.7209,0.75,0.9474,0.5714,0.6463,0.6774,0.6512,0.6111,0.9474,0.5,681.7303,0.055,81.0133,72.3532,1.8008,12.0,52.4017,10.0,43.6681,7.0,30.5677,0.0,0.0,29.0,126.6376,27.0,117.9039,25.8929,32.5301,112.0,489.083,43.0,187.7729,15.0,65.5022,0.2586,19.0,82.9694,14.0,61.1354,36.0,157.2052,10.0,43.6681,19.0,82.9694,23.0,100.4367,0.0,0.0,8.0,34.9345,0.8,5.0,21.8341,5.0,21.8341,4.0,17.4672,0.0,0.0,1.8333,1.9538,1.4462,5.4167,20.0,87.3362,2.6667,43.0,3.5833,3.0,5.4167,283.8428,157.2052,1.0,4.3668,1.0,4.3668,4.0,17.4672,4.4762,1.6667,8.4783,7.069,0.3636,0.1061,0.3636,0.1061,0.3636,0.1061,0.0225,0.0342,0.0127,0.0278,18.0,78.6026,7.0,30.5677,2.0,8.7336,0.0,0.0,8.0,34.9345,1.0,4.3668
12876,311.0,146,469.4534,335.0,1,3.2154,10.0,32.1543,10.0,0.0,31.1,42.3449,11.3,15.969,1.9871,1.1024,4.5987,2.8021,7.1416,2.3942,4.5178,2.6895,0.492,0.2154,0.135,0.0804,0.0611,0.4695,0.688,0.6716,0.7143,0.84,0.5263,0.5884,0.5955,0.6119,0.5238,0.72,0.5263,699.8904,0.0701,54.425,55.8897,2.536,14.0,45.0161,9.0,28.9389,4.0,12.8617,0.0,0.0,27.0,86.8167,22.0,70.7395,17.6471,20.7547,153.0,491.9614,67.0,215.4341,17.0,54.6624,0.2024,25.0,80.3859,19.0,61.0932,42.0,135.0482,8.0,25.7235,12.0,38.5852,31.0,99.6785,0.0,0.0,6.0,19.2926,0.75,8.0,25.7235,6.0,19.2926,5.0,16.0772,2.0,6.4309,2.8,1.989,1.4615,5.5,26.0,83.6013,2.4,47.0,4.7,4.2,9.1,292.6045,135.0482,4.0,12.8617,2.0,6.4309,5.0,16.0772,3.9551,1.6667,8.6667,7.3333,0.4444,0.3556,0.4444,0.4222,0.4444,0.3556,0.0678,0.0884,0.0377,0.0518,29.0,93.2476,5.0,16.0772,7.0,22.508,0.0,0.0,13.0,41.8006,4.0,12.8617
12877,245.0,150,612.2449,294.0,1,4.0816,6.0,24.4898,6.0,0.0,40.8333,26.0219,20.1667,14.3923,2.0245,1.0952,4.8857,2.8044,7.1074,2.1582,4.7429,2.6255,0.4408,0.2082,0.1184,0.0653,0.049,0.6122,0.8199,0.8824,0.7931,0.9375,0.6667,0.7306,0.7843,0.8431,0.6897,0.9375,0.6667,995.4859,0.045,97.9724,43.7206,0.0,16.0,65.3061,6.0,24.4898,12.0,48.9796,0.0,0.0,34.0,138.7755,31.0,126.5306,31.4815,34.4444,108.0,440.8163,51.0,208.1633,33.0,134.6939,0.3929,16.0,65.3061,12.0,48.9796,29.0,118.3673,6.0,24.4898,14.0,57.1429,18.0,73.4694,0.0,0.0,2.0,8.1633,0.3333,4.0,16.3265,0.0,0.0,0.0,0.0,4.0,16.3265,4.1667,1.4405,1.131,8.0,17.0,69.3878,8.1667,44.0,7.3333,4.8333,14.0,342.8571,118.3673,2.0,8.1633,0.0,0.0,5.0,20.4082,4.1915,1.5,7.8621,6.4865,0.6,0.2667,0.6,0.2667,0.6,0.2667,0.0338,0.0182,0.0267,0.0209,25.0,102.0408,8.0,32.6531,1.0,4.0816,0.0,0.0,14.0,57.1429,2.0,8.1633
12878,105.0,74,704.7619,131.0,1,9.5238,8.0,76.1905,8.0,0.0,13.125,12.1597,6.625,5.6775,2.1143,1.1154,5.1143,2.9771,7.3208,2.3373,4.9905,2.803,0.5333,0.2667,0.1905,0.0571,0.019,0.7048,0.9821,0.9286,1.0,1.0,1.0,0.7429,0.9518,0.8571,0.95,1.0,1.0,1246.4001,0.0435,68.9636,66.5954,2.0275,5.0,47.619,2.0,19.0476,6.0,57.1429,0.0,0.0,13.0,123.8095,13.0,123.8095,23.2143,24.5283,56.0,533.3333,28.0,266.6667,3.0,28.5714,0.0968,6.0,57.1429,2.0,19.0476,20.0,190.4762,0.0,0.0,12.0,114.2857,12.0,114.2857,0.0,0.0,0.0,0.0,0.0,4.0,38.0952,3.0,28.5714,3.0,28.5714,1.0,9.5238,1.375,0.9444,0.8333,3.75,11.0,104.7619,3.25,29.0,3.625,2.5,4.5,342.8571,190.4762,0.0,0.0,0.0,0.0,8.0,76.1905,4.3103,2.625,7.4667,5.7826,0.0,0.1071,0.1429,0.1786,0.0,0.1071,0.0,0.0,0.0081,0.0281,10.0,95.2381,0.0,0.0,2.0,19.0476,1.0,9.5238,7.0,66.6667,0.0,0.0
12879,101.0,73,722.7723,118.0,1,9.901,8.0,79.2079,8.0,0.0,12.625,6.0195,6.0,2.6926,2.0,1.0341,4.7071,2.66,6.4583,2.309,4.4343,2.5432,0.4356,0.2376,0.099,0.0693,0.0297,0.7228,0.9437,0.875,0.9,1.0,1.0,0.7723,0.8688,0.875,0.6,1.0,1.0,914.4716,0.0406,110.0193,73.9625,1.2063,3.0,29.703,2.0,19.802,3.0,29.703,0.0,0.0,8.0,79.2079,7.0,69.3069,18.1818,17.5,44.0,435.6436,24.0,237.6238,9.0,89.1089,0.2727,7.0,69.3069,3.0,29.703,10.0,99.0099,4.0,39.604,4.0,39.604,9.0,89.1089,0.0,0.0,3.0,29.703,0.75,6.0,59.4059,4.0,39.604,2.0,19.802,2.0,19.802,2.125,1.5882,1.3824,4.25,2.0,19.802,2.125,16.0,2.0,1.25,4.25,336.6337,99.0099,0.0,0.0,0.0,0.0,1.0,9.901,2.913,1.0,8.5294,7.7368,0.1429,0.1429,0.2857,0.1786,0.1429,0.1429,0.0119,0.0292,0.0141,0.0305,9.0,89.1089,1.0,9.901,1.0,9.901,0.0,0.0,5.0,49.505,2.0,19.802
12880,112.0,84,750.0,137.0,1,8.9286,7.0,62.5,7.0,0.0,16.0,11.8442,5.5714,3.7362,1.9286,0.9231,4.7117,2.3838,6.6667,1.9126,4.7117,2.3303,0.5089,0.1339,0.2054,0.0982,0.0714,0.75,0.9783,1.0,0.913,1.0,1.0,0.8125,0.9565,1.0,0.8261,1.0,1.0,1075.8395,0.0337,130.0859,74.8057,3.5529,0.0,0.0,1.0,8.9286,3.0,26.7857,0.0,0.0,4.0,35.7143,4.0,35.7143,7.0175,7.2727,57.0,508.9286,15.0,133.9286,4.0,35.7143,0.2105,11.0,98.2143,8.0,71.4286,23.0,205.3571,0.0,0.0,15.0,133.9286,16.0,142.8571,0.0,0.0,0.0,0.0,0.0,13.0,116.0714,4.0,35.7143,4.0,35.7143,0.0,0.0,5.0,0.8621,0.8276,4.4286,17.0,151.7857,3.5714,29.0,4.1429,3.2857,4.1429,258.9286,205.3571,1.0,8.9286,1.0,8.9286,5.0,44.6429,4.7941,1.7143,7.3571,5.4762,0.0,0.0,0.1667,0.0952,0.0,0.0,0.0101,0.0226,0.0029,0.0129,20.0,178.5714,7.0,62.5,7.0,62.5,1.0,8.9286,5.0,44.6429,0.0,0.0
12881,130.0,95,730.7692,150.0,1,7.6923,7.0,53.8462,7.0,0.0,18.5714,7.7249,7.5714,2.9692,1.9385,1.1007,4.7323,2.7876,6.9245,2.4483,4.5118,2.6139,0.5615,0.2385,0.1615,0.0692,0.0923,0.7308,0.8648,0.9355,0.8571,1.0,0.6667,0.7462,0.8053,0.9355,0.619,1.0,0.6667,1115.6923,0.0348,143.3939,71.5895,0.9686,9.0,69.2308,5.0,38.4615,11.0,84.6154,2.0,15.3846,27.0,207.6923,26.0,200.0,36.9863,40.625,73.0,561.5385,31.0,238.4615,3.0,23.0769,0.0882,9.0,69.2308,12.0,92.3077,21.0,161.5385,4.0,30.7692,8.0,61.5385,16.0,123.0769,0.0,0.0,1.0,7.6923,0.25,10.0,76.9231,7.0,53.8462,6.0,46.1538,2.0,15.3846,1.7143,1.2791,1.0465,5.0,11.0,84.6154,2.8571,28.0,4.0,3.0,6.1429,330.7692,161.5385,3.0,23.0769,0.0,0.0,3.0,23.0769,2.3235,2.0,8.0625,6.2174,0.1667,0.0952,0.1667,0.1429,0.1667,0.0952,0.0163,0.023,0.0179,0.03,15.0,115.3846,3.0,23.0769,1.0,7.6923,0.0,0.0,6.0,46.1538,5.0,38.4615
12882,198.0,109,550.5051,212.0,1,5.0505,1.0,5.0505,1.0,0.0,198.0,0.0,79.0,0.0,2.0657,1.3336,4.6985,3.0687,7.5443,2.7458,4.7286,3.022,0.4646,0.2525,0.1566,0.0455,0.0101,0.5505,0.8955,0.84,0.7419,1.0,1.0,0.596,0.7363,0.8,0.6452,1.0,0.5,715.2472,0.0625,68.7424,,0.0,19.0,95.9596,4.0,20.202,6.0,30.303,0.0,0.0,29.0,146.4646,25.0,126.2626,31.5217,32.8947,92.0,464.6465,50.0,252.5253,2.0,10.101,0.0385,9.0,45.4545,2.0,10.101,31.0,156.5657,2.0,10.101,14.0,70.7071,19.0,95.9596,0.0,0.0,1.0,5.0505,0.5,5.0,25.2525,4.0,20.202,3.0,15.1515,1.0,5.0505,4.0,2.0656,1.4754,29.0,25.0,126.2626,14.0,35.0,35.0,31.0,61.0,308.0808,156.5657,0.0,0.0,0.0,0.0,10.0,50.5051,5.0263,2.4,7.28,5.8857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,75.7576,3.0,15.1515,1.0,5.0505,2.0,10.101,4.0,20.202,5.0,25.2525
12883,158.0,92,582.2785,169.0,1,6.3291,6.0,37.9747,6.0,0.0,26.3333,19.9639,9.5,7.3201,1.8165,0.9926,4.3354,2.6686,6.7544,2.3267,4.3291,2.5444,0.4494,0.1392,0.2025,0.057,0.0506,0.5823,0.865,0.7273,0.8438,0.8889,1.0,0.7089,0.7947,0.7273,0.6875,0.8889,0.875,697.505,0.0609,59.5833,70.9927,0.45,2.0,12.6582,3.0,18.9873,7.0,44.3038,0.0,0.0,12.0,75.9494,11.0,69.6203,16.9014,18.6441,71.0,449.3671,22.0,139.2405,7.0,44.3038,0.2414,9.0,56.962,8.0,50.6329,32.0,202.5316,2.0,12.6582,21.0,132.9114,21.0,132.9114,0.0,0.0,2.0,12.6582,1.0,18.0,113.9241,4.0,25.3165,4.0,25.3165,14.0,88.6076,4.1667,0.963,0.8333,6.0,19.0,120.2532,1.8333,32.0,5.3333,5.3333,9.0,341.7722,202.5316,1.0,6.3291,2.0,12.6582,5.0,31.6456,3.475,1.2,8.1176,5.5556,0.2,0.2,0.6,0.5333,0.2,0.2,0.0145,0.0198,0.0257,0.0438,14.0,88.6076,4.0,25.3165,2.0,12.6582,0.0,0.0,4.0,25.3165,4.0,25.3165
12884,61.0,49,803.2787,71.0,1,16.3934,3.0,49.1803,3.0,0.0,20.3333,4.0277,9.6667,4.1096,1.8525,0.9024,4.082,2.3699,5.7241,2.0992,4.2131,2.3547,0.5246,0.2131,0.2131,0.0492,0.0492,0.8033,0.9423,0.8462,0.9231,1.0,1.0,0.8852,0.9039,0.8462,0.7692,1.0,1.0,1093.5145,0.0333,62.2882,74.9525,1.1567,2.0,32.7869,1.0,16.3934,5.0,81.9672,1.0,16.3934,9.0,147.541,9.0,147.541,28.125,31.0345,32.0,524.5902,13.0,213.1148,0.0,0.0,0.0,3.0,49.1803,3.0,49.1803,13.0,213.1148,10.0,163.9344,1.0,16.3934,12.0,196.7213,0.0,0.0,7.0,114.7541,0.7,5.0,81.9672,3.0,49.1803,3.0,49.1803,2.0,32.7869,2.3333,1.5294,1.2353,5.3333,8.0,131.1475,3.3333,14.0,4.6667,4.3333,5.6667,278.6885,213.1148,1.0,16.3934,0.0,0.0,1.0,16.3934,4.7059,1.3333,8.8182,7.2143,0.5,0.3333,1.0,0.6667,0.5,0.3333,0.02,0.02,0.0133,0.0189,6.0,98.3607,1.0,16.3934,2.0,32.7869,0.0,0.0,3.0,49.1803,0.0,0.0
12885,245.0,147,600.0,272.0,1,4.0816,6.0,24.4898,6.0,0.0,40.8333,41.022,18.1667,18.2064,2.0816,1.1255,4.9458,2.9526,7.5321,2.079,4.875,2.8754,0.4449,0.2367,0.1306,0.0449,0.0327,0.6,0.928,0.8966,0.9062,0.9091,1.0,0.6531,0.8803,0.8621,0.75,0.9091,1.0,1211.06,0.0472,106.0279,40.292,2.6117,6.0,24.4898,4.0,16.3265,4.0,16.3265,0.0,0.0,14.0,57.1429,14.0,57.1429,12.844,14.2857,109.0,444.898,58.0,236.7347,21.0,85.7143,0.2658,11.0,44.898,8.0,32.6531,32.0,130.6122,3.0,12.2449,18.0,73.4694,20.0,81.6327,0.0,0.0,1.0,4.0816,0.3333,12.0,48.9796,7.0,28.5714,7.0,28.5714,5.0,20.4082,5.5,1.5556,1.2593,6.8333,23.0,93.8776,4.5,39.0,6.5,5.3333,13.5,330.6122,130.6122,1.0,4.0816,0.0,0.0,11.0,44.898,4.875,2.5714,8.119,6.7321,0.2,0.2,0.8,0.5333,0.2,0.2,0.0034,0.0069,0.0056,0.0127,21.0,85.7143,7.0,28.5714,1.0,4.0816,0.0,0.0,12.0,48.9796,1.0,4.0816
12886,162.0,103,635.8025,188.0,1,6.1728,7.0,43.2099,7.0,0.0,23.1429,19.416,9.7143,7.516,1.9074,0.9283,4.6188,2.4897,6.6176,1.9855,4.5375,2.4132,0.4568,0.1914,0.179,0.0679,0.0185,0.6358,0.8582,0.9032,0.6207,0.9091,1.0,0.7346,0.8269,0.9032,0.5862,0.8182,1.0,989.4785,0.0485,80.739,68.7898,2.3071,1.0,6.1728,1.0,6.1728,3.0,18.5185,0.0,0.0,5.0,30.8642,5.0,30.8642,6.7568,8.4746,74.0,456.7901,31.0,191.358,18.0,111.1111,0.3673,11.0,67.9012,3.0,18.5185,29.0,179.0123,1.0,6.1728,20.0,123.4568,20.0,123.4568,0.0,0.0,0.0,0.0,0.0,9.0,55.5556,9.0,55.5556,7.0,43.2099,0.0,0.0,0.8571,1.2353,1.1176,4.8571,18.0,111.1111,3.7143,38.0,5.4286,4.1429,7.2857,314.8148,179.0123,1.0,6.1728,0.0,0.0,8.0,49.3827,4.8,1.4,7.4706,5.2222,0.0,0.0476,0.1667,0.0952,0.0,0.0476,0.0218,0.0245,0.0145,0.0256,17.0,104.9383,2.0,12.3457,1.0,6.1728,1.0,6.1728,10.0,61.7284,3.0,18.5185
12887,187.0,104,556.1497,205.0,1,5.3476,6.0,32.0856,6.0,0.0,31.1667,8.9147,11.1667,4.2197,2.1711,1.4488,4.9626,3.3549,8.4179,2.7162,4.9198,3.2456,0.4759,0.2299,0.1444,0.0374,0.0642,0.5561,0.8307,0.7674,0.8889,1.0,0.6667,0.6096,0.7636,0.7209,0.6667,1.0,0.6667,814.7294,0.0626,60.421,44.7826,1.2983,8.0,42.7807,1.0,5.3476,3.0,16.0428,0.0,0.0,12.0,64.1711,12.0,64.1711,13.4831,16.6667,89.0,475.9358,43.0,229.9465,3.0,16.0428,0.0652,7.0,37.4332,12.0,64.1711,27.0,144.385,5.0,26.738,12.0,64.1711,13.0,69.5187,0.0,0.0,2.0,10.6952,0.4,15.0,80.2139,11.0,58.8235,11.0,58.8235,3.0,16.0428,4.8333,2.0328,1.3115,7.0,13.0,69.5187,3.0,28.0,4.6667,4.5,10.1667,326.2032,144.385,2.0,10.6952,0.0,0.0,5.0,26.738,3.5862,1.1538,8.0968,6.0455,0.2,0.3333,0.6,0.6667,0.2,0.3333,0.0083,0.0167,0.0263,0.0325,20.0,106.9519,5.0,26.738,1.0,5.3476,1.0,5.3476,10.0,53.4759,3.0,16.0428
12888,86.0,66,767.4419,104.0,1,11.6279,6.0,69.7674,6.0,0.0,14.3333,12.3378,6.6667,5.3125,2.0,0.915,4.6471,2.4862,6.15,2.0922,4.6118,2.4595,0.6395,0.2558,0.1977,0.1279,0.0581,0.7674,0.9206,1.0,0.8824,1.0,0.8,0.7791,0.8151,0.9545,0.7059,1.0,0.6,1160.6991,0.0347,108.9937,72.22,2.73,9.0,104.6512,4.0,46.5116,1.0,11.6279,0.0,0.0,14.0,162.7907,14.0,162.7907,25.4545,27.451,55.0,639.5349,22.0,255.814,1.0,11.6279,0.0435,11.0,127.907,5.0,58.1395,17.0,197.6744,1.0,11.6279,11.0,127.907,10.0,116.2791,0.0,0.0,0.0,0.0,0.0,6.0,69.7674,6.0,69.7674,5.0,58.1395,0.0,0.0,1.0,0.8,0.76,4.3333,10.0,116.2791,3.0,26.0,4.3333,2.8333,4.1667,290.6977,197.6744,0.0,0.0,0.0,0.0,5.0,58.1395,4.2,2.1667,7.0,4.7692,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,14.0,162.7907,2.0,23.2558,3.0,34.8837,0.0,0.0,9.0,104.6512,0.0,0.0
12889,158.0,107,677.2152,184.0,1,6.3291,6.0,37.9747,6.0,0.0,26.3333,23.8933,9.3333,8.9381,1.981,1.0642,4.513,2.4869,6.8929,2.1102,4.5649,2.428,0.4937,0.1899,0.1582,0.0696,0.0759,0.6772,0.8283,0.9333,0.88,1.0,0.5,0.7658,0.78,0.9,0.72,1.0,0.5,871.3197,0.0411,142.6004,61.1192,2.805,3.0,18.9873,3.0,18.9873,3.0,18.9873,0.0,0.0,9.0,56.962,8.0,50.6329,11.5385,12.1212,78.0,493.6709,30.0,189.8734,4.0,25.3165,0.1176,11.0,69.6203,12.0,75.9494,25.0,158.2278,3.0,18.9873,10.0,63.2911,16.0,101.2658,0.0,0.0,0.0,0.0,0.0,15.0,94.9367,11.0,69.6203,9.0,56.962,4.0,25.3165,2.8333,1.7561,1.2927,5.6667,14.0,88.6076,4.3333,25.0,4.1667,4.1667,6.8333,259.4937,158.2278,3.0,18.9873,1.0,6.3291,6.0,37.9747,3.4808,1.375,7.1538,5.7941,0.0,0.0667,0.6,0.4667,0.2,0.1333,0.0206,0.0188,0.0119,0.0223,14.0,88.6076,3.0,18.9873,3.0,18.9873,1.0,6.3291,3.0,18.9873,4.0,25.3165
12890,83.0,61,734.9398,94.0,1,12.0482,1.0,12.0482,1.0,0.0,83.0,0.0,41.0,0.0,1.9639,1.0465,4.9,2.7322,6.878,2.1997,4.7625,2.6657,0.6265,0.3373,0.1687,0.0843,0.0361,0.7349,0.8185,0.9643,0.6429,1.0,0.6667,0.759,0.8185,0.9643,0.6429,1.0,0.6667,1064.216,0.042,99.0905,4.3487,0.0,14.0,168.6747,5.0,60.241,3.0,36.1446,1.0,12.0482,23.0,277.1084,23.0,277.1084,44.2308,51.1111,52.0,626.506,28.0,337.3494,0.0,0.0,0.0,7.0,84.3373,3.0,36.1446,14.0,168.6747,0.0,0.0,11.0,132.5301,11.0,132.5301,0.0,0.0,0.0,0.0,0.0,10.0,120.4819,10.0,120.4819,9.0,108.4337,0.0,0.0,3.0,1.4375,1.1875,10.0,12.0,144.5783,11.0,14.0,14.0,14.0,32.0,385.5422,168.6747,2.0,24.0964,0.0,0.0,3.0,36.1446,2.875,0.5,7.4,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,48.1928,3.0,36.1446,0.0,0.0,0.0,0.0,1.0,12.0482,0.0,0.0
12891,188.0,114,606.383,214.0,1,5.3191,10.0,53.1915,10.0,0.0,18.8,14.0556,8.0,5.3292,1.75,0.8668,4.234,2.2094,5.7375,2.0171,4.25,2.1552,0.4202,0.1436,0.1436,0.0532,0.0798,0.6064,0.8093,0.8889,0.8148,0.8,0.7333,0.7287,0.7648,0.8519,0.7407,0.8,0.6667,762.5117,0.0513,68.8445,82.664,1.152,5.0,26.5957,1.0,5.3191,9.0,47.8723,2.0,10.6383,17.0,90.4255,16.0,85.1064,21.519,24.6154,79.0,420.2128,27.0,143.617,25.0,132.9787,0.4808,10.0,53.1915,15.0,79.7872,27.0,143.617,2.0,10.6383,20.0,106.383,21.0,111.7021,0.0,0.0,1.0,5.3191,0.5,12.0,63.8298,11.0,58.5106,11.0,58.5106,1.0,5.3191,4.6,0.8548,0.7742,4.7,15.0,79.7872,2.6,34.0,3.4,2.7,6.2,329.7872,143.617,0.0,0.0,0.0,0.0,4.0,21.2766,3.1429,1.1667,7.3158,5.84,0.1111,0.0667,0.2222,0.2222,0.1111,0.0667,0.0193,0.0323,0.0155,0.031,21.0,111.7021,5.0,26.5957,5.0,26.5957,0.0,0.0,5.0,26.5957,6.0,31.9149
12892,138.0,77,557.971,159.0,1,7.2464,6.0,43.4783,6.0,0.0,23.0,16.4722,7.8333,5.6396,1.8768,0.8802,4.1462,2.2706,6.2979,1.6232,4.1308,2.2271,0.4855,0.2174,0.1594,0.0507,0.058,0.558,0.7501,0.7,0.8182,0.8571,0.625,0.6667,0.675,0.6333,0.7273,0.7143,0.625,686.5445,0.0712,60.2879,70.7713,3.5367,2.0,14.4928,1.0,7.2464,5.0,36.2319,0.0,0.0,8.0,57.971,7.0,50.7246,11.9403,14.0,67.0,485.5072,30.0,217.3913,2.0,14.4928,0.0625,7.0,50.7246,8.0,57.971,22.0,159.4203,1.0,7.2464,13.0,94.2029,21.0,152.1739,0.0,0.0,1.0,7.2464,1.0,16.0,115.942,9.0,65.2174,7.0,50.7246,7.0,50.7246,0.8333,1.725,1.4,5.6667,14.0,101.4493,3.5,26.0,4.3333,3.6667,6.6667,289.8551,159.4203,0.0,0.0,0.0,0.0,1.0,7.2464,3.2195,1.0,7.88,7.3704,0.4,0.2667,0.6,0.4667,0.4,0.2667,0.0301,0.0161,0.0372,0.0369,15.0,108.6957,1.0,7.2464,6.0,43.4783,0.0,0.0,7.0,50.7246,1.0,7.2464
12893,193.0,122,632.1244,218.0,1,5.1813,13.0,67.3575,13.0,0.0,14.8462,13.6711,4.9231,3.8523,1.9378,1.0161,4.555,2.6221,7.1875,2.3377,4.5183,2.4513,0.4663,0.1451,0.2176,0.0466,0.057,0.6321,0.8416,0.8929,0.8571,0.8889,0.7273,0.6321,0.7721,0.8929,0.6905,0.7778,0.7273,899.4774,0.0458,113.5581,75.4275,2.8123,4.0,20.7254,1.0,5.1813,9.0,46.6321,0.0,0.0,14.0,72.5389,14.0,72.5389,15.5556,18.4211,90.0,466.3212,28.0,145.0777,2.0,10.3627,0.0667,9.0,46.6321,11.0,56.9948,42.0,217.6166,2.0,10.3627,20.0,103.6269,19.0,98.4456,0.0,0.0,1.0,5.1813,0.5,18.0,93.2642,8.0,41.4508,8.0,41.4508,3.0,15.544,1.7692,1.3673,1.0408,5.0769,26.0,134.715,1.9231,45.0,3.4615,3.2308,3.7692,253.886,217.6166,3.0,15.544,3.0,15.544,15.0,77.7202,5.0,2.5294,7.5789,5.1944,0.0,0.0256,0.0833,0.1538,0.0833,0.0513,0.0129,0.0289,0.0065,0.0203,25.0,129.5337,9.0,46.6321,5.0,25.9067,1.0,5.1813,4.0,20.7254,6.0,31.0881
